method,url,controller_class,handler_method,request_dto,response_dto,auth_required,backend_file,handler_line
GET,/v1/corporate-finance/capacity,CorporateFinanceController,capacity,,"Map<String, Long","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/corpfinance/controller/CorporateFinanceController.java,86
POST,/v1/funds/{code}/nav,FundManagementController,updateNav,,ManagedFund,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fundmgmt/controller/FundManagementController.java,36
GET,/v1/funds/type/{type},FundManagementController,getByType,,List<ManagedFund,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fundmgmt/controller/FundManagementController.java,43
GET,/v1/funds/sharia-compliant,FundManagementController,getShariaCompliant,,List<ManagedFund,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fundmgmt/controller/FundManagementController.java,49
GET,/v1/funds/by-aum,FundManagementController,getByAum,,List<ManagedFund,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fundmgmt/controller/FundManagementController.java,55
PUT,/v1/competitors/{code},CompetitorAnalysisController,update,CompetitorProfile,CompetitorProfile,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/competitoranalysis/controller/CompetitorAnalysisController.java,31
GET,/v1/competitors/type/{type},CompetitorAnalysisController,getByType,,List<CompetitorProfile,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/competitoranalysis/controller/CompetitorAnalysisController.java,37
GET,/v1/competitors/threats/{level},CompetitorAnalysisController,getThreats,,List<CompetitorProfile,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/competitoranalysis/controller/CompetitorAnalysisController.java,43
POST,/v1/market-orders/{ref}/validate,MarketOrderController,validateOrder,,MarketOrder,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketorder/controller/MarketOrderController.java,37
POST,/v1/market-orders/{ref}/route,MarketOrderController,routeOrder,,MarketOrder,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketorder/controller/MarketOrderController.java,43
POST,/v1/market-orders/{ref}/cancel,MarketOrderController,cancelOrder,,MarketOrder,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketorder/controller/MarketOrderController.java,49
GET,/v1/market-orders/{ref},MarketOrderController,getOrderStatus,,MarketOrder,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketorder/controller/MarketOrderController.java,55
GET,/v1/market-orders/open,MarketOrderController,getOpenOrders,,List<MarketOrder,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketorder/controller/MarketOrderController.java,61
GET,/v1/market-orders/customer/{id},MarketOrderController,getOrdersByCustomer,,List<MarketOrder,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketorder/controller/MarketOrderController.java,67
POST,/v1/service-points/{id}/interaction/start,ServicePointController,startInteraction,ServicePointInteraction,ServicePointInteraction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/ServicePointController.java,39
POST,/v1/service-points/{id}/interaction/end,ServicePointController,endInteraction,,ServicePointInteraction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/ServicePointController.java,45
GET,/v1/service-points/status,ServicePointController,getServicePointStatus,,"Map<String, Long","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/ServicePointController.java,51
GET,/v1/service-points/metrics,ServicePointController,getServicePointMetrics,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/ServicePointController.java,57
GET,/v1/service-points/available,ServicePointController,getAvailableServicePoints,,List<ServicePoint,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/ServicePointController.java,63
GET,/v1/channels/sessions,OmnichannelController,listSessions,,List<ChannelSession,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,23
POST,/v1/channels/sessions,OmnichannelController,createSession,,ChannelSession,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,30
POST,/v1/channels/sessions/{sessionId}/touch,OmnichannelController,touch,,Void,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,49
POST,/v1/channels/sessions/{sessionId}/end,OmnichannelController,end,,Void,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,56
GET,/v1/channels/sessions/cleanup,OmnichannelController,getCleanupInfo,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,63
POST,/v1/channels/sessions/cleanup,OmnichannelController,cleanup,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,69
GET,/v1/channels/sessions/active-counts,OmnichannelController,activeCounts,,"Map<String, Long","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,75
POST,/v1/channels/config,OmnichannelController,saveConfig,ChannelConfig,ChannelConfig,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,81
GET,/v1/channels/config,OmnichannelController,getConfigs,,List<ChannelConfig,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/channel/controller/OmnichannelController.java,87
POST,/v1/openbanking/clients,OpenBankingController,registerClient,ApiClient,OpenBankingService.ApiClientRegistration,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,22
GET,/v1/openbanking/clients,OpenBankingController,getAllClients,,List<ApiClient,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,29
GET,/v1/openbanking/consents,OpenBankingController,listConsents,,List<ApiConsent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,35
POST,/v1/openbanking/consents,OpenBankingController,createConsent,,ApiConsent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,41
POST,/v1/openbanking/consents/{consentId}/authorise,OpenBankingController,authorise,,ApiConsent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,51
POST,/v1/openbanking/consents/{consentId}/revoke,OpenBankingController,revoke,,ApiConsent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,57
GET,/v1/openbanking/consents/customer/{customerId},OpenBankingController,getCustomerConsents,,List<ApiConsent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','PORTAL_USER'",/src/main/java/com/cbs/openbanking/controller/OpenBankingController.java,63
POST,/v1/trading-books/{id}/snapshot,TradingBookController,takeSnapshot,,TradingBookSnapshot,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/tradingbook/controller/TradingBookController.java,35
GET,/v1/trading-books/{id}/dashboard,TradingBookController,getBookDashboard,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tradingbook/controller/TradingBookController.java,41
GET,/v1/trading-books/{id}/history,TradingBookController,getBookHistory,,List<TradingBookSnapshot,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tradingbook/controller/TradingBookController.java,47
GET,/v1/trading-books/{id}/capital,TradingBookController,getCapitalRequirement,,BigDecimal,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tradingbook/controller/TradingBookController.java,60
POST,/v1/market-analysis/{code}/publish,MarketAnalysisController,publish,,MarketAnalysisReport,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketanalysis/controller/MarketAnalysisController.java,37
GET,/v1/market-analysis/type/{type},MarketAnalysisController,getByType,,List<MarketAnalysisReport,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketanalysis/controller/MarketAnalysisController.java,43
GET,/v1/market-analysis/published,MarketAnalysisController,getPublished,,List<MarketAnalysisReport,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketanalysis/controller/MarketAnalysisController.java,49
POST,/v1/credit-margin/margin-calls,CreditMarginController,issue,MarginCall,MarginCall,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,11
POST,/v1/credit-margin/margin-calls,CreditMarginController,issue,MarginCall,MarginCall,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,11
POST,/v1/credit-margin/margin-calls/{ref}/acknowledge,CreditMarginController,issue,MarginCall,MarginCall,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,11
POST,/v1/credit-margin/margin-calls/{ref}/settle,CreditMarginController,settle,CollateralPosition,MarginCall,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,13
POST,/v1/credit-margin/margin-calls/{ref}/settle,CreditMarginController,settle,CollateralPosition,MarginCall,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,13
POST,/v1/credit-margin/collateral,CreditMarginController,settle,CollateralPosition,MarginCall,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,13
GET,/v1/credit-margin/margin-calls/counterparty/{code},CreditMarginController,byCounterparty,,List<MarginCall,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,15
GET,/v1/credit-margin/margin-calls/counterparty/{code},CreditMarginController,byCounterparty,,List<MarginCall,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,15
GET,/v1/credit-margin/margin-calls/open,CreditMarginController,byCounterparty,,List<MarginCall,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,15
GET,/v1/credit-margin/margin-calls/{ref},CreditMarginController,getCall,,MarginCall,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,17
GET,/v1/credit-margin/margin-calls/{ref},CreditMarginController,getCall,,MarginCall,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/creditmargin/controller/CreditMarginController.java,17
POST,/v1/aml/rules,AmlController,createRule,AmlRule,AmlRule,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/aml/controller/AmlController.java,34
GET,/v1/aml/rules,AmlController,getRules,,List<AmlRule,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,40
GET,/v1/aml/alerts/{id},AmlController,getAlert,,AmlAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,47
GET,/v1/aml/alerts/customer/{customerId},AmlController,getCustomerAlerts,,List<AmlAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,66
POST,/v1/aml/alerts/{id}/assign,AmlController,assign,,AmlAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,74
POST,/v1/aml/alerts/{id}/escalate,AmlController,escalate,,AmlAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,80
POST,/v1/aml/alerts/{id}/resolve,AmlController,resolve,,AmlAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,86
GET,/v1/aml/dashboard,AmlController,getDashboard,,AmlService.AmlDashboard,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/aml/controller/AmlController.java,127
POST,/v1/td-frameworks/{number}/approve,TdFrameworkController,approve,,TdFrameworkAgreement,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkController.java,25
GET,/v1/td-frameworks/{number}/rate,TdFrameworkController,getRate,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkController.java,29
GET,/v1/td-frameworks/customer/{customerId},TdFrameworkController,byCustomer,,List<TdFrameworkAgreement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkController.java,34
GET,/v1/td-framework-summary/{agreementId}/maturity-ladder,TdFrameworkSummaryController,maturityLadder,,"Map<String, BigDecimal","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkSummaryController.java,28
GET,/v1/td-framework-summary/{agreementId}/rollover-forecast,TdFrameworkSummaryController,rolloverForecast,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkSummaryController.java,33
GET,/v1/td-framework-summary/large-deposits,TdFrameworkSummaryController,largeDeposits,,List<TdFrameworkSummary,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkSummaryController.java,38
GET,/v1/td-framework-summary/{agreementId}/history,TdFrameworkSummaryController,history,,List<TdFrameworkSummary,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/tdframework/controller/TdFrameworkSummaryController.java,43
POST,/v1/central-cash/calculate,CentralCashController,calculate,,CentralCashPosition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/centralcash/controller/CentralCashController.java,13
POST,/v1/central-cash/calculate,CentralCashController,calculate,,CentralCashPosition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/centralcash/controller/CentralCashController.java,13
GET,/v1/central-cash/{currency},CentralCashController,calculate,,CentralCashPosition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/centralcash/controller/CentralCashController.java,13
POST,/v1/product-catalog/{code}/launch,ProductCatalogController,launch,,ProductCatalogEntry,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productcatalog/controller/ProductCatalogController.java,30
GET,/v1/product-catalog/family/{family},ProductCatalogController,byFamily,,List<ProductCatalogEntry,,/src/main/java/com/cbs/productcatalog/controller/ProductCatalogController.java,35
GET,/v1/product-catalog/sharia-compliant,ProductCatalogController,sharia,,List<ProductCatalogEntry,,/src/main/java/com/cbs/productcatalog/controller/ProductCatalogController.java,45
GET,/v1/audit/entity/{entityType}/{entityId},AuditController,getEntityTrail,,List<AuditEvent,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/audit/controller/AuditController.java,33
GET,/v1/audit/user/{performedBy},AuditController,getUserTrail,,List<AuditEvent,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/audit/controller/AuditController.java,41
GET,/v1/audit/action/{action},AuditController,getByAction,,List<AuditEvent,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/audit/controller/AuditController.java,49
POST,/v1/receivables/{invoiceNumber}/pay,ReceivableInvoiceController,pay,,ReceivableInvoice,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/accountsreceivable/controller/ReceivableInvoiceController.java,24
GET,/v1/receivables/overdue,ReceivableInvoiceController,getOverdue,,List<ReceivableInvoice,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/accountsreceivable/controller/ReceivableInvoiceController.java,28
POST,/v1/receivables/mark-overdue,ReceivableInvoiceController,markOverdue,,Integer,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/accountsreceivable/controller/ReceivableInvoiceController.java,32
GET,/v1/receivables/customer/{id},ReceivableInvoiceController,getByCustomer,,List<ReceivableInvoice,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/accountsreceivable/controller/ReceivableInvoiceController.java,36
POST,/v1/product-deployments/{code}/approve,ProductDeployController,create,ProductDeployment,ProductDeployment,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productdeploy/controller/ProductDeployController.java,12
POST,/v1/product-deployments/{code}/complete,ProductDeployController,complete,,ProductDeployment,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productdeploy/controller/ProductDeployController.java,14
POST,/v1/product-deployments/{code}/complete,ProductDeployController,complete,,ProductDeployment,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productdeploy/controller/ProductDeployController.java,14
POST,/v1/product-deployments/{code}/rollback,ProductDeployController,complete,,ProductDeployment,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/productdeploy/controller/ProductDeployController.java,14
GET,/v1/product-deployments/product/{productCode},ProductDeployController,getByProduct,,List<ProductDeployment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/productdeploy/controller/ProductDeployController.java,16
GET,/v1/product-deployments/product/{productCode},ProductDeployController,getByProduct,,List<ProductDeployment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/productdeploy/controller/ProductDeployController.java,16
POST,/v1/workbench-config/widgets,WorkbenchEnhancementController,createWidget,WorkbenchWidget,WorkbenchWidget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,28
GET,/v1/workbench-config/widgets,WorkbenchEnhancementController,getActiveWidgets,,List<WorkbenchWidget,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,35
POST,/v1/workbench-config/quick-actions,WorkbenchEnhancementController,createQuickAction,WorkbenchQuickAction,WorkbenchQuickAction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,41
GET,/v1/workbench-config/quick-actions,WorkbenchEnhancementController,getActiveQuickActions,,List<WorkbenchQuickAction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,48
GET,/v1/workbench-config/load/{workbenchType},WorkbenchEnhancementController,loadWorkbench,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,54
POST,/v1/workbench-config/alerts,WorkbenchEnhancementController,raiseAlert,,WorkbenchAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,60
POST,/v1/workbench-config/alerts/{id}/acknowledge,WorkbenchEnhancementController,acknowledgeAlert,,WorkbenchAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,69
GET,/v1/workbench-config/alerts/session/{sessionId},WorkbenchEnhancementController,getSessionAlerts,,List<WorkbenchAlert,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchEnhancementController.java,75
POST,/v1/workbench/sessions,WorkbenchController,start,,StaffWorkbenchSession,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchController.java,19
POST,/v1/workbench/sessions/{sessionId}/load-customer,WorkbenchController,loadCustomer,,StaffWorkbenchSession,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchController.java,25
POST,/v1/workbench/sessions/{sessionId}/logout,WorkbenchController,logout,,StaffWorkbenchSession,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchController.java,30
GET,/v1/workbench/sessions/staff/{staffUserId},WorkbenchController,getActive,,List<StaffWorkbenchSession,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workbench/controller/WorkbenchController.java,34
POST,/v1/leased-assets/{code}/inspect,LeasedAssetController,register,LeasedAsset,LeasedAsset,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/leasingitem/controller/LeasedAssetController.java,13
POST,/v1/leased-assets/{code}/return,LeasedAssetController,returnAsset,,LeasedAsset,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/leasingitem/controller/LeasedAssetController.java,15
POST,/v1/leased-assets/{code}/return,LeasedAssetController,returnAsset,,LeasedAsset,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/leasingitem/controller/LeasedAssetController.java,15
GET,/v1/leased-assets/contract/{contractId},LeasedAssetController,returnAsset,,LeasedAsset,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/leasingitem/controller/LeasedAssetController.java,15
GET,/v1/leased-assets/due-inspection,LeasedAssetController,getDueForInspection,,List<LeasedAsset,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/leasingitem/controller/LeasedAssetController.java,17
GET,/v1/leased-assets/due-inspection,LeasedAssetController,getDueForInspection,,List<LeasedAsset,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/leasingitem/controller/LeasedAssetController.java,17
GET,/v1/financial-instruments/{code},FinancialInstrumentController,getByCode,,FinancialInstrument,,/src/main/java/com/cbs/finstrument/controller/FinancialInstrumentController.java,29
GET,/v1/financial-instruments/type/{type},FinancialInstrumentController,byType,,List<FinancialInstrument,,/src/main/java/com/cbs/finstrument/controller/FinancialInstrumentController.java,34
GET,/v1/financial-instruments/asset-class/{assetClass},FinancialInstrumentController,byAssetClass,,List<FinancialInstrument,,/src/main/java/com/cbs/finstrument/controller/FinancialInstrumentController.java,39
POST,/v1/ussd/menus,UssdController,createMenu,UssdMenu,UssdMenu,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/ussd/controller/UssdController.java,32
GET,/v1/ussd/menus,UssdController,getRootMenus,,List<UssdMenu,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/ussd/controller/UssdController.java,38
POST,/v1/fixed-income/holdings,FixedIncomeController,addHolding,SecurityHolding,SecurityHolding,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,23
GET,/v1/fixed-income/holdings/{id},FixedIncomeController,getHolding,,SecurityHolding,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,29
GET,/v1/fixed-income/portfolio/{code},FixedIncomeController,getPortfolio,,List<SecurityHolding,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,35
GET,/v1/fixed-income/portfolio/{code}/face-value,FixedIncomeController,getFaceValue,,"Map<String, BigDecimal","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,41
POST,/v1/fixed-income/batch/accrual,FixedIncomeController,batchAccrual,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,47
POST,/v1/fixed-income/batch/mtm,FixedIncomeController,batchMtm,"Map<String, BigDecimal>","Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,53
POST,/v1/fixed-income/batch/maturity,FixedIncomeController,batchMaturity,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,59
POST,/v1/fixed-income/batch/coupons,FixedIncomeController,batchCoupons,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/fixedincome/controller/FixedIncomeController.java,65
POST,/v1/market-research/{code}/complete,MarketResearchController,complete,"Map<String, Object>",MarketResearchProject,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketresearch/controller/MarketResearchController.java,38
POST,/v1/market-research/{code}/actions,MarketResearchController,trackActions,"Map<String, Object>",MarketResearchProject,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/marketresearch/controller/MarketResearchController.java,48
GET,/v1/market-research/active,MarketResearchController,getActiveProjects,,List<MarketResearchProject,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketresearch/controller/MarketResearchController.java,54
GET,/v1/market-research/library,MarketResearchController,getResearchLibrary,,List<MarketResearchProject,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketresearch/controller/MarketResearchController.java,60
GET,/v1/market-research/insights,MarketResearchController,getInsightsSummary,,List<MarketResearchProject,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/marketresearch/controller/MarketResearchController.java,69
POST,/v1/workflows/definitions,WorkflowController,createDefinition,WorkflowDefinition,WorkflowDefinition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,27
GET,/v1/workflows/definitions,WorkflowController,getAllDefinitions,,List<WorkflowDefinition,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,33
POST,/v1/workflows/initiate,WorkflowController,initiate,,WorkflowInstance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,39
GET,/v1/workflows/instances/{id},WorkflowController,getInstance,,WorkflowInstance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,49
GET,/v1/workflows/instances,WorkflowController,getByStatus,,List<WorkflowInstance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,55
POST,/v1/workflows/instances/{id}/approve,WorkflowController,approve,,WorkflowInstance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,63
POST,/v1/workflows/instances/{id}/reject,WorkflowController,reject,,WorkflowInstance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,70
POST,/v1/workflows/sla-check,WorkflowController,checkSla,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/workflow/controller/WorkflowController.java,77
POST,/v1/tax-advisory/{code}/opinion,TaxAdvisoryController,deliverOpinion,String,TaxAdvisoryEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/taxadvisory/controller/TaxAdvisoryController.java,34
POST,/v1/tax-advisory/{code}/close,TaxAdvisoryController,close,,TaxAdvisoryEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/taxadvisory/controller/TaxAdvisoryController.java,41
